10210,"37024","3702451","ｸﾞﾝﾏｹﾝ","ﾄﾐｵｶｼ","ｳﾀﾞ","群馬県","富岡市","宇田",0,0,0,0,0,0
10210,"37023","3702335","ｸﾞﾝﾏｹﾝ","ﾄﾐｵｶｼ","ｵｵｼﾏ","群馬県","富岡市","大島",0,0,0,0,0,0
10210,"37023","3702321","ｸﾞﾝﾏｹﾝ","ﾄﾐｵｶｼ","ｵｶﾓﾄ","群馬県","富岡市","岡本",0,0,0,0,0,0
10210,"37024","3702466","ｸﾞﾝﾏｹﾝ","ﾄﾐｵｶｼ","ｶﾇﾏ","群馬県","富岡市","蚊沼",0,0,0,0,0,0
10210,"37024","3702455","ｸﾞﾝﾏｹﾝ","ﾄﾐｵｶｼ","ｶﾉﾊﾗ","群馬県","富岡市","神農原",0,0,0,0,0,0
10210,"37023","3702345","ｸﾞﾝﾏｹﾝ","ﾄﾐｵｶｼ","ｶﾐｸﾛｲﾜ","群馬県","富岡市","上黒岩",0,0,0,0,0,0
10210,"37024","3702456","ｸﾞﾝﾏｹﾝ","ﾄﾐｵｶｼ","ｶﾐｺﾊﾞﾔｼ","群馬県","富岡市","上小林",0,0,0,0,0,0
10210,"37023","3702317","ｸﾞﾝﾏｹﾝ","ﾄﾐｵｶｼ","ｶﾐﾀｶｵ","群馬県","富岡市","上高尾",0,0,0,0,0,0
10210,"37023","3702334","ｸﾞﾝﾏｹﾝ","ﾄﾐｵｶｼ","ｶﾐﾀﾞｶｾ","群馬県","富岡市","上高瀬",0,0,0,0,0,0
10210,"37024","3702461","ｸﾞﾝﾏｹﾝ","ﾄﾐｵｶｼ","ｶﾐﾆｭｳ","群馬県","富岡市","上丹生",0,0,0,0,0,0
10210,"37024","3702463","ｸﾞﾝﾏｹﾝ","ﾄﾐｵｶｼ","ｶﾝﾅﾘ","群馬県","富岡市","神成",0,0,0,0,0,0
10210,"37023","3702313","ｸﾞﾝﾏｹﾝ","ﾄﾐｵｶｼ","ｷﾐｶﾜ","群馬県","富岡市","君川",0,0,0,0,0,0
10210,"37023","3702344","ｸﾞﾝﾏｹﾝ","ﾄﾐｵｶｼ","ｸﾛｶﾜ","群馬県","富岡市","黒川",0,0,0,0,0,0
10210,"37023","3702301","ｸﾞﾝﾏｹﾝ","ﾄﾐｵｶｼ","ｸﾜﾊﾗ","群馬県","富岡市","桑原",0,0,0,0,0,0
10210,"37023","3702304","ｸﾞﾝﾏｹﾝ","ﾄﾐｵｶｼ","ｺﾞｶ","群馬県","富岡市","後賀",0,0,0,0,0,0
10210,"37023","3702302","ｸﾞﾝﾏｹﾝ","ﾄﾐｵｶｼ","ｺｸﾜﾊﾗ","群馬県","富岡市","小桑原",0,0,0,0,0,0
10210,"37023","3702341","ｸﾞﾝﾏｹﾝ","ﾄﾐｵｶｼ","ｼﾓｸﾛｲﾜ","群馬県","富岡市","下黒岩",0,0,0,0,0,0
10210,"37023","3702311","ｸﾞﾝﾏｹﾝ","ﾄﾐｵｶｼ","ｼﾓﾀｶｵ","群馬県","富岡市","下高尾",0,0,0,0,0,0
